"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input._id","text","labels","Approve","Reject"
"386659BNU5M5JYC7Y5DKY472ZSR01S","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:21 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:21 PDT 2024","","","3X08E93BHGNYQFWDW2AKRL31TUQ662","AXRXLB8QUZ0HJ","Submitted","Thu Jul 18 12:57:57 PDT 2024","Thu Jul 18 13:07:13 PDT 2024","Sun Jul 21 13:07:13 PDT 2024","","","","556","100% (30/30)","100% (30/30)","100% (30/30)","63c6dff2194f73dec4ccf680","I just checked and Walmart is administering the vaccine in VA. Check availability for each location individually.","[""Not vaccinated/not planning to vaccinate""]"
"386659BNU5M5JYC7Y5DKY472ZSR01S","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:21 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:21 PDT 2024","","","34Q075JO1II85I91O7IMNO2T8GX107","A2VJD5KEVWXPKM","Submitted","Thu Jul 18 13:55:51 PDT 2024","Thu Jul 18 13:58:22 PDT 2024","Sun Jul 21 13:58:22 PDT 2024","","","","151","100% (44/44)","100% (44/44)","100% (44/44)","63c6dff2194f73dec4ccf680","I just checked and Walmart is administering the vaccine in VA. Check availability for each location individually.","[""No information about the author’s vaccine intentions""]"
"3XBXDSS89SOQ6VMMURKARX3R75GXLP","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:24 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:24 PDT 2024","","","3ZSANO2JC0CZW6NL48GRMWC64ITSFG","A2VJD5KEVWXPKM","Submitted","Thu Jul 18 13:17:49 PDT 2024","Thu Jul 18 13:20:13 PDT 2024","Sun Jul 21 13:20:13 PDT 2024","","","","144","100% (44/44)","100% (44/44)","100% (44/44)","a76744607","So what’s your take on the covid vaccine, will you take it or refuse it ?","[""No information about the author’s vaccine intentions""]"
"3XBXDSS89SOQ6VMMURKARX3R75GXLP","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:24 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:24 PDT 2024","","","3VA45EW498ST8Z1KQSKXDPYB6KTO12","AXRXLB8QUZ0HJ","Submitted","Thu Jul 18 15:23:28 PDT 2024","Thu Jul 18 15:23:37 PDT 2024","Sun Jul 21 15:23:37 PDT 2024","","","","9","100% (30/30)","100% (30/30)","100% (30/30)","a76744607","So what’s your take on the covid vaccine, will you take it or refuse it ?","[""No information about the author’s vaccine intentions""]"
"3XAOZ9UYSJWT7RH6F37ZDAYKCWQ1QS","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:49:03 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:49:03 PDT 2024","","","3S4AW7T80WN2UDV60IN7J61KNZZL4W","AXRXLB8QUZ0HJ","Submitted","Thu Jul 18 15:28:20 PDT 2024","Thu Jul 18 15:28:59 PDT 2024","Sun Jul 21 15:28:59 PDT 2024","","","","39","100% (30/30)","100% (30/30)","100% (30/30)","63c6f5a6533170c4626c765a","No children under 16 can get a covid vaccine at this time.  It was likely sent in error but you should absolutely get yours to protect yourself and your baby.","[""Vaccinated/planning to vaccinate""]"
"3XAOZ9UYSJWT7RH6F37ZDAYKCWQ1QS","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:49:03 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:49:03 PDT 2024","","","33F859I56RIKTGXPOCIWZSEJGAAHBU","A2VJD5KEVWXPKM","Submitted","Thu Jul 18 15:49:27 PDT 2024","Thu Jul 18 15:51:46 PDT 2024","Sun Jul 21 15:51:46 PDT 2024","","","","139","100% (44/44)","100% (44/44)","100% (44/44)","63c6f5a6533170c4626c765a","No children under 16 can get a covid vaccine at this time.  It was likely sent in error but you should absolutely get yours to protect yourself and your baby.","[""Vaccinated/planning to vaccinate""]"
"3I7SHAD3661GXYYGCQHRXB5S5HSM7M","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:55 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:55 PDT 2024","","","3CP1TO84PE6EPADY4HOC928PHV9522","A1R8VFS8YKJS4Y","Submitted","Thu Jul 18 16:07:28 PDT 2024","Thu Jul 18 16:11:00 PDT 2024","Sun Jul 21 16:11:00 PDT 2024","","","","212","100% (24/24)","100% (24/24)","100% (24/24)","63c6f5be533170c46284b32b","Even if it doesn't mention it, I would have a copy of the dog's vaccination records, just in case. ","[""Vaccinated/planning to vaccinate""]"
"3I7SHAD3661GXYYGCQHRXB5S5HSM7M","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:55 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:55 PDT 2024","","","39GXDJN2OEJ69JU2QPFQNRFRGJ38VF","A2VJD5KEVWXPKM","Submitted","Thu Jul 18 16:10:10 PDT 2024","Thu Jul 18 16:11:41 PDT 2024","Sun Jul 21 16:11:41 PDT 2024","","","","91","100% (44/44)","100% (44/44)","100% (44/44)","63c6f5be533170c46284b32b","Even if it doesn't mention it, I would have a copy of the dog's vaccination records, just in case. ","[""Vaccinated/planning to vaccinate""]"
"3TC2K6WKA07UQ8Z6CDQDW2NPAWH824","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:23 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:23 PDT 2024","","","35BLDD71IR2LTFVPZFF30BCVFR2VZX","AXRXLB8QUZ0HJ","Approved","Thu Jul 18 11:49:58 PDT 2024","Thu Jul 18 11:55:18 PDT 2024","Sun Jul 21 11:55:18 PDT 2024","Thu Jul 18 12:54:18 PDT 2024","","","320","100% (30/30)","100% (30/30)","100% (30/30)","63c6f5b8533170c4627e1f69","I'm not against vaccines. My daughter will be getting all her vaccines except for this one. ","[""Vaccinated/planning to vaccinate""]"
"3TC2K6WKA07UQ8Z6CDQDW2NPAWH824","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:23 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:23 PDT 2024","","","3CFJTT4SXEVXNZ5JHDO1U2T2XX2I76","A2VJD5KEVWXPKM","Submitted","Thu Jul 18 16:17:17 PDT 2024","Thu Jul 18 16:23:28 PDT 2024","Sun Jul 21 16:23:28 PDT 2024","","","","371","100% (44/44)","100% (44/44)","100% (44/44)","63c6f5b8533170c4627e1f69","I'm not against vaccines. My daughter will be getting all her vaccines except for this one. ","[""Not vaccinated/not planning to vaccinate""]"
"3MJ9GGZYPNB89WSL9BARSTTK0KH2A2","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:23 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:23 PDT 2024","","","3K5TEWLKGGGZYP6FZBRH0G95JECIVZ","A2VJD5KEVWXPKM","Submitted","Thu Jul 18 13:01:45 PDT 2024","Thu Jul 18 13:03:47 PDT 2024","Sun Jul 21 13:03:47 PDT 2024","","","","122","100% (44/44)","100% (44/44)","100% (44/44)","63c6f5c1533170c4628e6753","They ran labs and his tests show he's fighting something viral. The vaccine was just the cake topper.","[""Vaccinated/planning to vaccinate""]"
"3MJ9GGZYPNB89WSL9BARSTTK0KH2A2","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:23 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:23 PDT 2024","","","31QNSG6A5CY4YTT68RCAHDZOU1O87F","A1R8VFS8YKJS4Y","Submitted","Thu Jul 18 15:15:43 PDT 2024","Thu Jul 18 15:44:32 PDT 2024","Sun Jul 21 15:44:32 PDT 2024","","","","1729","100% (24/24)","100% (24/24)","100% (24/24)","63c6f5c1533170c4628e6753","They ran labs and his tests show he's fighting something viral. The vaccine was just the cake topper.","[""Vaccinated/planning to vaccinate""]"
"3DW3BNF1H1N3NZX80NAOY7K07UA8VC","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:32 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:32 PDT 2024","","","3U84XHCDIXIMZ2CAFJEGRLCI27KZ44","AXRXLB8QUZ0HJ","Submitted","Thu Jul 18 13:20:09 PDT 2024","Thu Jul 18 13:21:31 PDT 2024","Sun Jul 21 13:21:31 PDT 2024","","","","82","100% (30/30)","100% (30/30)","100% (30/30)","63c6dfdc194f73dec4cac75c","Getting my first dose tomorrow and could use some positive words... there is so much contention about it that has made making what I thought would be an easy decision as a pro-vaxxer, not so easy! Hope you are all doing well after your vaccines. ","[""Vaccinated/planning to vaccinate""]"
"3DW3BNF1H1N3NZX80NAOY7K07UA8VC","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:32 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:32 PDT 2024","","","3JWH6J9I9DIC3CJ0RAD94CBF2MJBNX","A2VJD5KEVWXPKM","Submitted","Thu Jul 18 15:47:09 PDT 2024","Thu Jul 18 15:47:44 PDT 2024","Sun Jul 21 15:47:44 PDT 2024","","","","35","100% (44/44)","100% (44/44)","100% (44/44)","63c6dfdc194f73dec4cac75c","Getting my first dose tomorrow and could use some positive words... there is so much contention about it that has made making what I thought would be an easy decision as a pro-vaxxer, not so easy! Hope you are all doing well after your vaccines. ","[""Vaccinated/planning to vaccinate""]"
"3BDORL6HL4ID6V648FLJZWRGCFICRT","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:21 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:21 PDT 2024","","","3OLQQLKKNDUERP4ZM3N7CD0JWYXEJ0","A2VJD5KEVWXPKM","Submitted","Thu Jul 18 12:52:26 PDT 2024","Thu Jul 18 12:55:32 PDT 2024","Sun Jul 21 12:55:32 PDT 2024","","","","186","100% (44/44)","100% (44/44)","100% (44/44)","63c6f5b8533170c4627c4273","Gardasil actually causes hpv even though it claims to prevent it. just…Nope. No. Don’t start that. Vaccines don’t cause the diseases they aim to prevent. Stop that right now. ","[""Vaccinated/planning to vaccinate""]"
"3BDORL6HL4ID6V648FLJZWRGCFICRT","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:21 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:21 PDT 2024","","","3ERET4BTV7ES7DJ0WD7XLEZLKRF9KK","AXRXLB8QUZ0HJ","Submitted","Thu Jul 18 16:13:35 PDT 2024","Thu Jul 18 16:14:25 PDT 2024","Sun Jul 21 16:14:25 PDT 2024","","","","50","100% (30/30)","100% (30/30)","100% (30/30)","63c6f5b8533170c4627c4273","Gardasil actually causes hpv even though it claims to prevent it. just…Nope. No. Don’t start that. Vaccines don’t cause the diseases they aim to prevent. Stop that right now. ","[""Not vaccinated/not planning to vaccinate""]"
"33Q5P9PUT9RM8MSVIWFWLZTFLW1CZM","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:23 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:23 PDT 2024","","","3CCZ6YKWRSOPPUYXPQ3RJPG3N0Q59Z","AXRXLB8QUZ0HJ","Submitted","Thu Jul 18 13:16:38 PDT 2024","Thu Jul 18 13:19:20 PDT 2024","Sun Jul 21 13:19:20 PDT 2024","","","","162","100% (30/30)","100% (30/30)","100% (30/30)","63c6f5a4533170c462691d4b","I just know I’m not getting vaccinated at all. Never had COVID 19 either.. ","[""No information about the author’s vaccine intentions""]"
"33Q5P9PUT9RM8MSVIWFWLZTFLW1CZM","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:23 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:23 PDT 2024","","","39JEC7537F68LMKF71VVPDBA69EVCW","A2VJD5KEVWXPKM","Submitted","Thu Jul 18 15:05:53 PDT 2024","Thu Jul 18 15:06:52 PDT 2024","Sun Jul 21 15:06:52 PDT 2024","","","","59","100% (44/44)","100% (44/44)","100% (44/44)","63c6f5a4533170c462691d4b","I just know I’m not getting vaccinated at all. Never had COVID 19 either.. ","[""Vaccinated/planning to vaccinate""]"
"3I01FDIL76D673VXTL1TIU1QLNE2D4","3M6I6ITMWU07OD51POXBYSRKCL0QDC","Categorize posts about vaccination from a parenting forum - vaccination behavior","Choose categories for vaccination behavior and intent (WARNING: This HIT may contain adult content. Worker discretion advised.)","document classification","$0.05","Thu Jul 18 11:48:24 PDT 2024","2","BatchId:5241023;OriginalHitTemplateId:928390912;","3600","259200","Thu Jul 25 11:48:24 PDT 2024","","","3KGTPGBS6IQVAP3D5IWKHE05GB22UF","A2VJD5KEVWXPKM","Approved","Thu Jul 18 12:33:29 PDT 2024","Thu Jul 18 12:44:46 PDT 2024","Sun Jul 21 12:44:46 PDT 2024","Thu Jul 18 12:54:30 PDT 2024","","","677","100% (44/44)","100% (44/44)","100% (44/44)","63c6e0bd194f73dec4e1681e","Covid vaccine or other? Where I live, the oldest child that can receive the covid vaccine is 12.  ","[""Vaccinated/planning to vaccinate""]"
